2026-01-29 10:38:29 | INFO | __main__:initialize:54 | ========== RTSP监测系统初始化完成（使用背景建模检测） ==========
2026-01-29 10:40:46 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.091%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:46 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.09% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:46 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.892%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:46 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.89% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:46 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.473%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:46 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.47% -> 处理后 0.079%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:46 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (5.018%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:47 | DEBUG | image_detection:_calculate_background_subtraction:163 | 背景建模 - 原始: 38288/2073600 (1.846%), 处理后: 0/2073600 (0.000%)
2026-01-29 10:40:47 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 1.85% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:47 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.848%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:47 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.85% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:47 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.660%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:47 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.66% -> 处理后 0.075%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:48 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (4.794%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:48 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (3.033%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:48 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 3.03% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:48 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.519%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:48 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.52% -> 处理后 0.048%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:49 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (4.050%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:49 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.061%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:49 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.950%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:49 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.95% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:49 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.656%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:49 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.66% -> 处理后 0.076%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:50 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (4.686%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:50 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 1.90% -> 处理后 0.092%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:50 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (3.009%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:50 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 3.01% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:50 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.442%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:50 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.44% -> 处理后 0.078%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:51 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (3.925%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:51 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.009%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:51 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.01% -> 处理后 0.069%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:51 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (3.885%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:51 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 3.89% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:51 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.598%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:51 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.60% -> 处理后 0.047%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:52 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (4.712%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:52 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 1.83% -> 处理后 0.036%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:52 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (3.014%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:52 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 3.01% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:52 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.504%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:52 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.50% -> 处理后 0.047%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:53 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (3.897%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:53 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.00% -> 处理后 0.068%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:53 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (3.671%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:53 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 3.67% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:53 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.617%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:53 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.62% -> 处理后 0.075%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:54 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (4.758%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:54 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 1.79% -> 处理后 0.072%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:54 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (3.039%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:54 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 3.04% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:54 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.511%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:54 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.51% -> 处理后 0.049%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:55 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (3.925%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:55 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 1.96% -> 处理后 0.070%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:55 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (3.565%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:55 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 3.56% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:55 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.622%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:55 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.62% -> 处理后 0.073%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:56 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (4.752%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:56 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 1.81% -> 处理后 0.066%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:56 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.807%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:56 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.81% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:56 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.518%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:56 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.52% -> 处理后 0.068%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:57 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (4.048%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:57 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.008%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:57 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.01% -> 处理后 0.073%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:57 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (3.321%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:57 | DEBUG | image_detection:_calculate_background_subtraction:163 | 背景建模 - 原始: 68872/2073600 (3.321%), 处理后: 0/2073600 (0.000%)
2026-01-29 10:40:57 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 3.32% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:57 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.247%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:57 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.25% -> 处理后 0.073%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:58 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (4.815%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:58 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 1.80% -> 处理后 0.068%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
2026-01-29 10:40:58 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (2.899%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:40:58 | WARNING | image_detection:_calculate_background_subtraction:168 | ⚠️  过滤可能过于激进：原始前景 2.90% -> 处理后 0.000%（形态学操作: 1, 最小区域: 500）建议：降低min_change_area或减小形态学核大小
